name,3FAvg,TmSd,OppSdAvg,NxtGmeFPTS,
Christian Braun, 20.5, 4, 11.0, 29.0,
Christian Braun, 28.666666666666668, 4, 7.333333333333333, 14.0,
Christian Braun, 29.0, 4, 10.666666666666666, 20.0,
Christian Braun, 24.666666666666668, 4, 7.0, 17.0,
Christian Braun, 26.333333333333332, 4, 7.666666666666667, 3.0,
Christian Braun, 15.5, 4, 7.666666666666667, 20.0,
Christian Braun, 24.333333333333332, 4, 7.333333333333333, 17.0,
Christian Braun, 18.0, 4, 12.333333333333334, 19.0,
Christian Braun, 15.333333333333334, 4, 6.0, 13.0,
Christian Braun, 30.333333333333332, 4, 12.0, 3.0,
Christian Braun, 27.5, 4, 6.666666666666667, 20.0,
Christian Braun, 20.0, 4, 10.666666666666666, 9.0,
Christian Braun, 14.0, 4, 6.333333333333333, 9.0,
Christian Braun, 22.333333333333332, 4, 9.333333333333334, 17.0,
Christian Braun, 24.666666666666668, 4, 8.333333333333334, 29.0,
Christian Braun, 27.666666666666668, 4, 14.0, 3.0,
Christian Braun, 31.0, 4, 10.0, 40.0,
Christian Braun, 40.0, 4, 9.666666666666666, 18.0,
Christian Braun, 32.333333333333336, 4, 5.0, 10.0,
Vlatko Cancar, 1.0, 4, 5.666666666666667, 0.0,
Vlatko Cancar, 0, 4, 11.0, 0.0,
Vlatko Cancar, 0, 4, 7.333333333333333, 0.0,
Vlatko Cancar, 7.0, 4, 10.666666666666666, 0.0,
Vlatko Cancar, 3.5, 4, 7.0, 0.0,
Vlatko Cancar, 0, 4, 7.666666666666667, 3.0,
Vlatko Cancar, 0, 4, 7.666666666666667, 0.0,
Vlatko Cancar, 0, 4, 7.333333333333333, 0.0,
Vlatko Cancar, 0, 4, 12.333333333333334, 0.0,
Vlatko Cancar, 0, 4, 6.0, 0.0,
Vlatko Cancar, 0, 4, 12.0, 3.0,
Vlatko Cancar, 0, 4, 6.666666666666667, 0.0,
Vlatko Cancar, 0, 4, 10.666666666666666, 0.0,
Vlatko Cancar, 0, 4, 6.333333333333333, 0.0,
Vlatko Cancar, 0, 4, 9.333333333333334, 0.0,
Vlatko Cancar, 0, 4, 8.333333333333334, 0.0,
Vlatko Cancar, 0, 4, 14.0, 3.0,
Vlatko Cancar, 0, 4, 10.0, 0.0,
Vlatko Cancar, 0, 4, 9.666666666666666, 0.0,
Vlatko Cancar, 0, 4, 5.0, 0.0,
Aaron Gordon, 25.0, 4, 5.666666666666667, 24.0,
Aaron Gordon, 40.0, 4, 11.0, 17.0,
Aaron Gordon, 14.5, 4, 7.333333333333333, 0.0,
Aaron Gordon, 0, 4, 10.666666666666666, 0.0,
Aaron Gordon, 0, 4, 7.0, 0.0,
Aaron Gordon, 0, 4, 7.666666666666667, 3.0,
Aaron Gordon, 24.0, 4, 7.666666666666667, 18.0,
Aaron Gordon, 15.0, 4, 7.333333333333333, 11.0,
Aaron Gordon, 17.0, 4, 12.333333333333334, 24.0,
Aaron Gordon, 17.333333333333332, 4, 6.0, 0.0,
Aaron Gordon, 0, 4, 12.0, 3.0,
Aaron Gordon, 0, 4, 6.666666666666667, 0.0,
Aaron Gordon, 0, 4, 10.666666666666666, 0.0,
Aaron Gordon, 18.0, 4, 6.333333333333333, 0.0,
Aaron Gordon, 12.5, 4, 9.333333333333334, 16.0,
Aaron Gordon, 14.666666666666666, 4, 8.333333333333334, 18.0,
Aaron Gordon, 17.333333333333332, 4, 14.0, 3.0,
Aaron Gordon, 8.0, 4, 10.0, 19.0,
Aaron Gordon, 27.666666666666668, 4, 9.666666666666666, 28.0,
Aaron Gordon, 26.0, 4, 5.0, 24.0,
Nikola Jokic, 54.333333333333336, 4, 5.666666666666667, 36.0,
Nikola Jokic, 67.5, 4, 11.0, 23.0,
Nikola Jokic, 57.666666666666664, 4, 7.333333333333333, 12.0,
Nikola Jokic, 75.0, 4, 10.666666666666666, 0.0,
Nikola Jokic, 55.0, 4, 7.0, 30.0,
Nikola Jokic, 50.0, 4, 7.666666666666667, 3.0,
Nikola Jokic, 58.5, 4, 7.666666666666667, 17.0,
Nikola Jokic, 66.33333333333333, 4, 7.333333333333333, 13.0,
Nikola Jokic, 42.0, 4, 12.333333333333334, 17.0,
Nikola Jokic, 45.666666666666664, 4, 6.0, 24.0,
Nikola Jokic, 65.66666666666667, 4, 12.0, 3.0,
Nikola Jokic, 62.5, 4, 6.666666666666667, 37.0,
Nikola Jokic, 73.0, 4, 10.666666666666666, 38.0,
Nikola Jokic, 60.0, 4, 6.333333333333333, 0.0,
Nikola Jokic, 62.5, 4, 9.333333333333334, 28.0,
Nikola Jokic, 65.33333333333333, 4, 8.333333333333334, 23.0,
Nikola Jokic, 53.333333333333336, 4, 14.0, 3.0,
Nikola Jokic, 73.0, 4, 10.0, 28.0,
Nikola Jokic, 57.666666666666664, 4, 9.666666666666666, 37.0,
Nikola Jokic, 59.333333333333336, 4, 5.0, 3.0,
DeAndre Jordan, 0, 4, 5.666666666666667, 0.0,
DeAndre Jordan, 0, 4, 11.0, 3.0,
DeAndre Jordan, 6.5, 4, 7.333333333333333, 0.0,
DeAndre Jordan, 0, 4, 10.666666666666666, 5.0,
DeAndre Jordan, 5.0, 4, 7.0, 8.0,
DeAndre Jordan, 6.0, 4, 7.666666666666667, 3.0,
DeAndre Jordan, 0, 4, 7.666666666666667, 0.0,
DeAndre Jordan, 5.0, 4, 7.333333333333333, 25.0,
DeAndre Jordan, 16.666666666666668, 4, 12.333333333333334, 7.0,
DeAndre Jordan, 10.0, 4, 6.0, 18.0,
DeAndre Jordan, 10.333333333333334, 4, 12.0, 3.0,
DeAndre Jordan, 14.0, 4, 6.666666666666667, 3.0,
DeAndre Jordan, 12.666666666666666, 4, 10.666666666666666, 6.0,
DeAndre Jordan, 11.666666666666666, 4, 6.333333333333333, 22.0,
DeAndre Jordan, 11.0, 4, 9.333333333333334, 14.0,
DeAndre Jordan, 9.666666666666666, 4, 8.333333333333334, 0.0,
DeAndre Jordan, 6.0, 4, 14.0, 3.0,
DeAndre Jordan, 10.0, 4, 10.0, 10.0,
DeAndre Jordan, 13.0, 4, 9.666666666666666, 14.0,
DeAndre Jordan, 11.0, 4, 5.0, 4.0,
Jamal Murray, 28.333333333333332, 4, 5.666666666666667, 11.0,
Jamal Murray, 16.5, 4, 11.0, 0.0,
Jamal Murray, 0, 4, 7.333333333333333, 23.0,
Jamal Murray, 28.666666666666668, 4, 10.666666666666666, 33.0,
Jamal Murray, 41.0, 4, 7.0, 20.0,
Jamal Murray, 34.333333333333336, 4, 7.666666666666667, 3.0,
Jamal Murray, 31.5, 4, 7.666666666666667, 28.0,
Jamal Murray, 28.0, 4, 7.333333333333333, 24.0,
Jamal Murray, 38.333333333333336, 4, 12.333333333333334, 29.0,
Jamal Murray, 28.0, 4, 6.0, 18.0,
Jamal Murray, 47.333333333333336, 4, 12.0, 3.0,
Jamal Murray, 24.5, 4, 6.666666666666667, 43.0,
Jamal Murray, 38.666666666666664, 4, 10.666666666666666, 9.0,
Jamal Murray, 24.333333333333332, 4, 6.333333333333333, 15.0,
Jamal Murray, 35.666666666666664, 4, 9.333333333333334, 18.0,
Jamal Murray, 26.666666666666668, 4, 8.333333333333334, 46.0,
Jamal Murray, 44.666666666666664, 4, 14.0, 3.0,
Jamal Murray, 29.0, 4, 10.0, 11.0,
Jamal Murray, 33.0, 4, 9.666666666666666, 38.0,
Jamal Murray, 49.333333333333336, 4, 5.0, 31.0,
Zeke Nnaji, -1.0, 4, 5.666666666666667, 0.0,
Zeke Nnaji, 0, 4, 11.0, 12.0,
Zeke Nnaji, 7.333333333333333, 4, 7.333333333333333, 1.0,
Zeke Nnaji, 2.0, 4, 10.666666666666666, -1.0,
Zeke Nnaji, 0.0, 4, 7.0, -1.0,
Zeke Nnaji, -1.3333333333333333, 4, 7.666666666666667, 3.0,
Zeke Nnaji, 2.0, 4, 7.666666666666667, 0.0,
Zeke Nnaji, 0.0, 4, 7.333333333333333, 2.0,
Zeke Nnaji, 2.0, 4, 12.333333333333334, 0.0,
Zeke Nnaji, -1.0, 4, 6.0, 0.0,
Zeke Nnaji, 0.0, 4, 12.0, 3.0,
Zeke Nnaji, 1.0, 4, 6.666666666666667, 0.0,
Zeke Nnaji, 0.0, 4, 10.666666666666666, 0.0,
Zeke Nnaji, 1.0, 4, 6.333333333333333, 3.0,
Zeke Nnaji, 1.3333333333333333, 4, 9.333333333333334, 6.0,
Zeke Nnaji, 3.5, 4, 8.333333333333334, 0.0,
Zeke Nnaji, 0, 4, 14.0, 3.0,
Zeke Nnaji, 24.5, 4, 10.0, 12.0,
Zeke Nnaji, 12.666666666666666, 4, 9.666666666666666, 17.0,
Zeke Nnaji, 28.0, 4, 5.0, 5.0,
Jalen Pickett, -1.0, 4, 5.666666666666667, 0.0,
Jalen Pickett, 0, 4, 11.0, 0.0,
Jalen Pickett, 0.0, 4, 7.333333333333333, 0.0,
Jalen Pickett, 0, 4, 10.666666666666666, 0.0,
Jalen Pickett, 0, 4, 7.0, 0.0,
Jalen Pickett, 0, 4, 7.666666666666667, 3.0,
Jalen Pickett, 0, 4, 7.666666666666667, 0.0,
Jalen Pickett, 12.0, 4, 7.333333333333333, 6.0,
Jalen Pickett, 6.0, 4, 12.333333333333334, 0.0,
Jalen Pickett, 26.0, 4, 6.0, 2.0,
Jalen Pickett, 2.0, 4, 12.0, 3.0,
Jalen Pickett, 13.0, 4, 6.666666666666667, 4.0,
Jalen Pickett, 4.0, 4, 10.666666666666666, 4.0,
Jalen Pickett, 3.0, 4, 6.333333333333333, 15.0,
Jalen Pickett, 5.333333333333333, 4, 9.333333333333334, 2.0,
Jalen Pickett, 1.5, 4, 8.333333333333334, 0.0,
Jalen Pickett, 0, 4, 14.0, 3.0,
Jalen Pickett, 5.5, 4, 10.0, 13.0,
Jalen Pickett, 13.666666666666666, 4, 9.666666666666666, 40.0,
Jalen Pickett, 20.5, 4, 5.0, 2.0,
Michael Porter Jr., 21.0, 4, 5.666666666666667, 27.0,
Michael Porter Jr., 32.0, 4, 11.0, 19.0,
Michael Porter Jr., 31.666666666666668, 4, 7.333333333333333, 31.0,
Michael Porter Jr., 37.333333333333336, 4, 10.666666666666666, 3.0,
Michael Porter Jr., 21.333333333333332, 4, 7.0, 14.0,
Michael Porter Jr., 29.666666666666668, 4, 7.666666666666667, 3.0,
Michael Porter Jr., 23.5, 4, 7.666666666666667, 33.0,
Michael Porter Jr., 32.333333333333336, 4, 7.333333333333333, 27.0,
Michael Porter Jr., 24.666666666666668, 4, 12.333333333333334, 10.0,
Michael Porter Jr., 21.333333333333332, 4, 6.0, 25.0,
Michael Porter Jr., 24.666666666666668, 4, 12.0, 3.0,
Michael Porter Jr., 31.5, 4, 6.666666666666667, 17.0,
Michael Porter Jr., 29.0, 4, 10.666666666666666, 31.0,
Michael Porter Jr., 22.333333333333332, 4, 6.333333333333333, 6.0,
Michael Porter Jr., 17.0, 4, 9.333333333333334, 25.0,
Michael Porter Jr., 20.666666666666668, 4, 8.333333333333334, 19.0,
Michael Porter Jr., 21.666666666666668, 4, 14.0, 3.0,
Michael Porter Jr., 35.0, 4, 10.0, 36.0,
Michael Porter Jr., 49.0, 4, 9.666666666666666, 0.0,
Michael Porter Jr., 12.0, 4, 5.0, 17.0,
Peyton Watson, 7.666666666666667, 4, 5.666666666666667, 8.0,
Peyton Watson, 5.0, 4, 11.0, 15.0,
Peyton Watson, 23.333333333333332, 4, 7.333333333333333, 29.0,
Peyton Watson, 26.0, 4, 10.666666666666666, 21.0,
Peyton Watson, 24.666666666666668, 4, 7.0, 11.0,
Peyton Watson, 14.0, 4, 7.666666666666667, 3.0,
Peyton Watson, 20.5, 4, 7.666666666666667, 14.0,
Peyton Watson, 13.333333333333334, 4, 7.333333333333333, 17.0,
Peyton Watson, 15.333333333333334, 4, 12.333333333333334, 23.0,
Peyton Watson, 14.0, 4, 6.0, 21.0,
